DayOfWeek,Origin_Airport,Scheduled_Departure,Departure_Time,Dep_Delay,Scheduled_Arrival,Arrival_Time,Arrival_Delay,Arr_Del_morethan15,Cancelled,Diverted,Distance,Carrier_Delay,WeatherDelay,NAS_Delay,Security_Delay,Late_Aircraft_Delay,Top_Carriers
7,DFW,1645,1805,80.0,1800,1921,81.0,1,0,0,1235.0,30.0,0.0,1.0,0,0,1
5,LAX,940,1001,37.0,1101,1120,,1,0,0,236.0,12.0,0.0,0.0,0,14,1
6,LAX,940,956,40.0,1101,1126,25.0,1,0,0,236.0,15.0,0.0,9.0,0,0,1
7,LAX,940,948,8.0,1101,1121,,1,0,0,,2.0,0.0,12.0,0,0,1
1,LAX,940,941,1.0,1101,1058,,0,0,0,236.0,0.0,0.0,0.0,0,0,1
2,LAX,940,946,6.0,1101,1100,-1.0,0,0,0,236.0,7.0,0.0,0.0,0,0,1
3,LAX,940,938,-2.0,1101,1100,-1.0,0,0,0,236.0,0.0,0.0,,0,0,1
4,LAX,940,1004,24.0,1101,1110,9.0,0,0,0,236.0,8.0,0.0,0.0,0,0,1
5,LAX,940,957,41.0,1101,1122,21.0,1,0,0,236.0,7.0,0.0,,0,16,1
6,LAX,940,937,14.0,1101,1043,,0,0,0,236.0,6.0,0.0,0.0,0,0,1
7,LAX,940,1008,28.0,1101,1115,14.0,0,0,0,236.0,7.0,,0.0,0,0,1
1,LAX,940,1020,40.0,1101,1133,32.0,1,0,0,236.0,12.0,0.0,0.0,0,19,1
2,LAX,940,937,-3.0,1101,1042,-19.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
3,LAX,940,1009,29.0,1101,1125,24.0,1,0,0,236.0,10.0,0.0,0.0,0,20,1
4,,940,953,13.0,1101,1141,40.0,1,0,0,236.0,0.0,0.0,40.0,0,0,1
5,LAX,940,953,39.0,1101,1112,11.0,0,0,0,236.0,17.0,0.0,0.0,0,0,1
6,LAX,940,944,24.0,1101,1102,1.0,0,0,0,236.0,8.0,0.0,0.0,0,0,1
7,LAX,940,939,-1.0,1101,1051,,0,0,0,236.0,0.0,0.0,0.0,0,0,1
1,LAX,940,936,-4.0,1101,1039,-22.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
2,LAX,940,947,7.0,1101,1053,-8.0,0,0,0,236.0,5.0,0.0,0.0,0,0,1
3,LAX,940,944,4.0,1101,1056,-5.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
4,LAX,940,947,7.0,1101,1102,1.0,0,0,0,236.0,9.0,0.0,0.0,0,0,1
5,LAX,940,1011,22.0,1101,1145,44.0,1,0,0,236.0,10.0,0.0,13.0,0,23,1
6,LAX,940,935,14.0,1101,1101,0.0,0,0,0,236.0,13.0,0.0,0.0,0,0,1
7,LAX,940,934,-6.0,1101,1052,-9.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
1,LAX,940,1021,41.0,1101,1138,37.0,1,0,0,236.0,20.0,0.0,,0,0,1
2,LAX,940,953,13.0,1101,1105,4.0,0,0,0,236.0,7.0,0.0,0.0,0,0,1
3,LAX,940,935,-5.0,1101,1041,-20.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
4,LAX,940,938,-2.0,1101,1037,-24.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
5,LAX,940,940,24.0,1101,1049,-12.0,0,0,0,236.0,4.0,0.0,0.0,0,0,1
6,LAX,940,934,5.0,1101,1105,4.0,0,0,0,236.0,12.0,0.0,0.0,0,0,1
7,LAX,940,939,-1.0,1101,1052,-9.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
5,LAS,1908,1931,43.0,2025,2122,57.0,1,0,0,236.0,15.0,0.0,40.0,0,17,1
6,LAS,1908,1858,10.0,2025,2007,-18.0,0,0,0,236.0,5.0,0.0,0.0,0,0,1
7,LAS,1908,1903,-5.0,2025,2047,22.0,1,0,0,236.0,0.0,,22.0,0,0,1
1,LAS,1908,1912,4.0,2025,2027,2.0,0,0,0,236.0,8.0,0.0,0.0,0,0,1
2,LAS,1908,1915,7.0,2025,2041,16.0,1,0,0,236.0,0.0,0.0,9.0,0,7,1
3,LAS,1908,1907,,2025,2057,32.0,1,0,0,236.0,0.0,0.0,32.0,0,0,1
4,LAS,1908,1916,,2025,2049,24.0,1,0,0,236.0,0.0,0.0,16.0,0,8,1
5,LAS,1908,1903,5.0,2025,2023,-2.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
6,LAS,1908,1906,17.0,2025,2045,20.0,1,0,0,236.0,5.0,0.0,20.0,0,0,1
7,LAS,1908,1900,-8.0,2025,2033,8.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
1,LAS,1908,1909,1.0,2025,2040,15.0,1,0,0,236.0,8.0,0.0,14.0,0,0,1
2,LAS,1908,2023,75.0,2025,2139,74.0,1,0,0,236.0,25.0,0.0,0.0,0,72,1
3,LAS,1908,2001,53.0,2025,2132,67.0,1,0,0,,2.0,,67.0,0,0,1
4,LAS,1908,1911,3.0,2025,2023,-2.0,0,0,0,236.0,2.0,0.0,0.0,0,0,1
5,LAS,1908,1906,24.0,2025,2044,19.0,1,0,0,236.0,11.0,0.0,19.0,0,0,1
6,LAS,1908,1907,16.0,2025,2020,-5.0,0,0,0,,3.0,0.0,0.0,0,0,1
7,LAS,1908,1903,-5.0,2025,2041,16.0,1,0,0,-497.0,0.0,0.0,16.0,0,0,1
1,LAS,1908,2105,117.0,2025,2256,151.0,1,0,0,236.0,40.0,0.0,,0,0,1
2,,1908,1923,15.0,2025,2031,6.0,0,0,0,236.0,3.0,0.0,0.0,0,0,1
3,LAS,1908,1906,-2.0,2025,2021,-4.0,0,0,0,236.0,0.0,0.0,0.0,0,0,1
4,LAS,1908,1927,19.0,2025,2041,16.0,1,0,0,236.0,1.0,0.0,0.0,0,5,1
5,LAS,1908,1907,21.0,2025,2049,24.0,1,0,0,236.0,8.0,0.0,24.0,0,0,1
7,,600,552,-8.0,732,712,-20.0,0,0,0,733.0,2.0,,0.0,0,0,1
1,,559,552,-7.0,732,749,17.0,1,1,0,733.0,0.0,0.0,17.0,0,0,1
2,LGA,559,556,-3.0,732,730,-2.0,0,0,0,733.0,0.0,,0.0,0,0,1
3,LGA,559,554,-5.0,732,716,-16.0,0,0,0,,1.0,0.0,0.0,0,0,1
4,LGA,559,550,-9.0,732,736,4.0,0,0,0,,1.0,0.0,0.0,0,0,1
5,LGA,559,559,14.0,732,717,-15.0,0,0,0,733.0,12.0,0.0,0.0,0,0,1
6,LGA,600,552,7.0,732,721,-11.0,0,0,0,733.0,0.0,0.0,0.0,0,0,1
7,LGA,600,554,-6.0,732,751,19.0,1,0,0,733.0,0.0,0.0,19.0,0,0,1
1,LGA,559,553,-6.0,732,719,-13.0,0,0,0,733.0,1.0,0.0,0.0,0,0,1
2,,559,555,-4.0,732,725,-7.0,0,0,0,733.0,0.0,,0.0,0,0,1
3,LGA,559,612,13.0,732,743,11.0,0,0,0,733.0,7.0,0.0,0.0,0,0,1
4,LGA,559,555,-4.0,732,720,-12.0,0,0,0,733.0,0.0,0.0,0.0,0,0,1
5,LGA,559,557,27.0,732,749,17.0,1,0,0,733.0,5.0,0.0,17.0,0,0,1
6,LGA,600,606,29.0,732,751,,1,0,0,733.0,6.0,,,0,0,1
7,LGA,600,629,29.0,732,754,22.0,1,0,0,733.0,16.0,,0.0,0,0,1
5,LGA,629,628,25.0,801,806,5.0,0,0,0,733.0,4.0,0.0,0.0,0,0,1
7,LGA,645,802,,817,934,77.0,1,0,0,733.0,77.0,0.0,0.0,0,0,1
2,LGA,645,641,-4.0,817,801,-16.0,0,0,0,733.0,0.0,0.0,0.0,0,0,1
3,LGA,645,641,-4.0,817,821,4.0,0,0,0,733.0,0.0,0.0,,0,0,1
4,LGA,645,640,-5.0,817,801,-16.0,0,0,0,,0.0,0.0,0.0,0,0,1
5,LGA,645,638,18.0,817,813,,0,0,0,,0.0,0.0,0.0,0,0,1
7,LGA,645,642,-3.0,817,756,-21.0,0,0,0,,0.0,0.0,0.0,0,0,1
1,LGA,645,640,-5.0,817,754,-23.0,0,0,0,733.0,0.0,0.0,0.0,0,0,1
2,LGA,645,642,-3.0,817,802,-15.0,0,0,0,733.0,0.0,0.0,0.0,0,0,1
3,LGA,645,636,,817,756,-21.0,0,0,0,733.0,0.0,0.0,0.0,0,0,1
4,LGA,645,643,-2.0,817,802,-15.0,0,0,0,733.0,12.0,0.0,0.0,0,0,1
5,LGA,645,736,69.0,817,901,44.0,1,0,0,733.0,23.0,0.0,0.0,0,0,1
7,LGA,645,635,,817,805,-12.0,0,0,0,733.0,0.0,0.0,0.0,0,0,1
1,,645,640,-5.0,817,839,22.0,1,0,0,733.0,0.0,0.0,22.0,0,0,1
2,LGA,645,640,-5.0,817,821,4.0,0,0,0,733.0,8.0,0.0,0.0,0,0,1
3,,645,639,-6.0,817,800,-17.0,0,0,0,733.0,2.0,0.0,0.0,0,0,1
4,LGA,645,637,-8.0,817,758,-19.0,0,0,0,733.0,1.0,0.0,0.0,0,0,1
7,LGA,645,639,-6.0,817,837,20.0,1,0,0,733.0,0.0,0.0,20.0,0,0,1
1,LGA,645,640,-5.0,817,808,-9.0,0,0,0,733.0,4.0,0.0,0.0,0,0,1
2,LGA,645,643,-2.0,817,807,-10.0,0,0,0,733.0,3.0,0.0,0.0,0,0,1
3,LGA,645,639,-6.0,817,800,-17.0,0,0,0,,0.0,0.0,0.0,0,0,1
4,LGA,645,642,-3.0,817,802,-15.0,0,0,0,733.0,0.0,0.0,0.0,0,0,1
5,LGA,645,638,21.0,817,817,0.0,0,0,0,733.0,7.0,0.0,0.0,0,0,1
7,LGA,645,958,193.0,817,1118,181.0,1,0,0,,76.0,0.0,0.0,0,0,1
5,DFW,720,718,9.0,1030,1017,-13.0,0,0,0,761.0,4.0,0.0,0.0,0,0,1
6,DFW,720,718,11.0,1030,1011,-19.0,0,0,0,761.0,2.0,0.0,0.0,0,0,1
2,DFW,710,710,0.0,1019,1017,-2.0,0,0,0,761.0,0.0,0.0,0.0,0,0,1
3,,710,702,-8.0,1019,1036,17.0,1,0,0,,0.0,,17.0,0,0,1
4,,710,707,-3.0,1019,1024,5.0,0,0,0,761.0,0.0,0.0,0.0,0,0,1
5,DFW,710,703,22.0,1019,1007,-12.0,0,0,0,761.0,7.0,0.0,0.0,0,0,1
6,DFW,710,708,16.0,1019,1011,-8.0,0,0,0,,13.0,0.0,0.0,0,0,1
7,DFW,708,703,-5.0,1014,956,-18.0,0,0,0,761.0,5.0,0.0,0.0,0,0,1
1,DFW,710,708,-2.0,1019,1010,-9.0,0,0,0,761.0,0.0,0.0,0.0,0,0,1
2,DFW,710,707,-3.0,1019,1013,-6.0,0,0,0,,5.0,,0.0,0,0,1
3,DFW,710,706,-4.0,1019,1011,-8.0,0,0,0,761.0,2.0,0.0,0.0,0,0,1
4,DFW,710,708,-2.0,1019,1028,9.0,0,0,0,761.0,2.0,0.0,0.0,0,0,1
5,DFW,710,724,27.0,1019,1026,7.0,0,0,0,761.0,12.0,0.0,0.0,0,0,1
6,DFW,710,717,21.0,1019,1024,5.0,0,0,0,761.0,3.0,0.0,0.0,0,0,1
7,DFW,708,702,,1014,1002,-12.0,0,0,0,761.0,0.0,0.0,0.0,0,0,1
1,DFW,710,709,-1.0,1019,1024,5.0,0,0,0,761.0,0.0,0.0,0.0,0,0,1
2,DFW,710,704,-6.0,1019,1007,-12.0,0,0,0,761.0,2.0,0.0,0.0,0,0,1
3,DFW,710,718,8.0,1019,1038,19.0,1,0,0,761.0,0.0,0.0,11.0,0,0,1
4,DFW,710,705,-5.0,1019,1022,3.0,0,0,0,761.0,0.0,0.0,0.0,0,0,1
5,DFW,710,740,45.0,1019,1057,38.0,1,0,0,761.0,17.0,0.0,8.0,0,0,1
6,DFW,710,709,29.0,1019,1021,2.0,0,0,0,761.0,6.0,0.0,0.0,0,0,1
7,DFW,708,703,-5.0,1014,1003,-11.0,0,0,0,761.0,2.0,0.0,0.0,0,0,1
1,DFW,710,757,47.0,1019,1057,38.0,1,0,0,761.0,13.0,,0.0,0,0,1
2,DFW,710,704,-6.0,1019,1008,-11.0,0,0,0,761.0,0.0,0.0,0.0,0,0,1
3,DFW,710,704,-6.0,1019,1022,3.0,0,0,0,761.0,0.0,0.0,0.0,0,0,1
4,DFW,710,726,16.0,1019,1036,17.0,1,0,0,761.0,3.0,0.0,1.0,0,0,1
5,DFW,710,804,64.0,1019,1108,49.0,1,0,0,761.0,21.0,0.0,0.0,0,48,1
6,DFW,710,840,112.0,1019,1156,97.0,1,0,0,761.0,36.0,0.0,,0,86,1
5,DFW,2205,2258,80.0,2253,2347,54.0,1,0,0,-188.0,28.0,0.0,18.0,0,0,1
2,DFW,2205,2200,-5.0,2253,2237,-16.0,0,0,0,592.0,0.0,0.0,37.0,0,0,1
3,DFW,2205,2204,,2253,2253,0.0,0,0,0,592.0,0.0,0.0,24.0,0,0,1
4,DFW,2205,2203,-2.0,2253,2248,-5.0,0,0,0,592.0,0.0,0.0,15.0,0,0,1
5,DFW,2205,2201,8.0,2253,2256,3.0,0,0,0,592.0,7.0,0.0,19.0,0,0,1
6,DFW,2205,2255,79.0,2253,2339,46.0,1,0,0,592.0,22.0,20.0,33.0,0,26,1
7,DFW,2205,9,124.0,2253,52,119.0,1,0,0,,41.0,0.0,24.0,0,81,1
1,DFW,2205,2201,-4.0,2253,2251,-2.0,0,1,0,592.0,1.0,0.0,42.0,0,0,1
2,DFW,2205,2200,-5.0,2253,2246,-7.0,0,0,0,592.0,0.0,0.0,12.0,0,0,1
3,DFW,2205,2201,-4.0,2253,2252,-1.0,0,0,0,592.0,8.0,0.0,18.0,0,0,1
4,DFW,2205,2241,36.0,2253,2328,35.0,1,0,0,592.0,18.0,0.0,23.0,0,29,1
5,DFW,2205,2344,113.0,2253,37,104.0,1,0,0,592.0,32.0,,54.0,0,19,1
6,DFW,2205,2204,21.0,2253,2243,-10.0,0,0,0,592.0,0.0,0.0,37.0,0,0,1
7,DFW,2205,2201,-4.0,2253,2239,-14.0,0,0,0,592.0,0.0,0.0,47.0,0,0,1
1,DFW,2205,2221,16.0,2253,2257,4.0,0,1,0,592.0,0.0,0.0,13.0,0,0,1
2,DFW,2205,2203,,2253,2235,-18.0,0,0,0,592.0,0.0,0.0,27.0,0,0,1
3,DFW,2205,2212,7.0,2253,2256,3.0,0,0,0,592.0,7.0,0.0,27.0,0,0,1
4,DFW,2205,2230,25.0,2253,2310,17.0,1,0,0,592.0,11.0,0.0,31.0,0,7,1
5,DFW,2205,2207,21.0,2253,2239,-14.0,0,0,0,592.0,8.0,0.0,34.0,0,0,1
6,DFW,2205,2205,12.0,2253,2250,-3.0,0,0,0,592.0,1.0,0.0,10.0,0,0,1
7,DFW,2205,2222,17.0,2253,2313,20.0,1,0,0,592.0,14.0,0.0,31.0,0,17,1
2,DFW,2205,2319,74.0,2253,2353,60.0,1,0,0,592.0,30.0,0.0,17.0,0,15,1
3,DFW,2205,2400,115.0,2253,45,112.0,1,0,0,592.0,43.0,0.0,32.0,0,28,1
4,DFW,2205,32,147.0,2253,108,135.0,1,0,0,592.0,57.0,0.0,35.0,0,130,1
5,DFW,2205,2243,58.0,2253,2359,66.0,1,0,0,592.0,15.0,0.0,53.0,0,17,1
6,DFW,2205,2327,92.0,2253,16,83.0,1,0,0,592.0,39.0,0.0,50.0,0,76,1
7,DFW,2205,2358,113.0,2253,34,101.0,1,0,0,592.0,38.0,0.0,21.0,0,85,1
5,MSP,535,653,102.0,1010,1128,78.0,1,0,0,1501.0,37.0,28.0,0.0,0,0,1
6,MSP,535,538,16.0,1010,957,-13.0,0,0,0,1501.0,5.0,13.0,0.0,0,0,1
7,MSP,535,520,-15.0,1010,1007,-3.0,0,0,0,1501.0,0.0,6.0,0.0,0,0,1
1,MSP,535,518,-17.0,1010,949,-21.0,0,0,0,1501.0,0.0,24.0,0.0,0,0,1
2,MSP,535,537,2.0,1010,1010,0.0,0,0,0,1501.0,0.0,31.0,0.0,0,0,1
3,MSP,535,533,-2.0,1010,1012,2.0,0,0,0,1501.0,0.0,10.0,0.0,0,0,1
4,MSP,535,538,3.0,1010,1012,2.0,0,0,0,1501.0,0.0,31.0,0.0,0,0,1
5,MSP,535,530,19.0,1010,959,-11.0,0,0,0,1501.0,0.0,28.0,,0,0,1
6,MSP,535,528,9.0,1010,1038,28.0,1,0,0,1501.0,0.0,19.0,28.0,0,0,1
7,MSP,535,531,-4.0,1010,1015,5.0,0,0,0,1501.0,0.0,37.0,0.0,0,0,1
1,MSP,535,525,-10.0,1010,953,-17.0,0,0,0,1501.0,0.0,14.0,0.0,0,0,1
2,MSP,535,531,-4.0,1010,1002,-8.0,0,0,0,,0.0,0.0,0.0,0,0,1
3,MSP,535,528,-7.0,1010,958,-12.0,0,0,0,1501.0,0.0,25.0,0.0,0,0,1
4,MSP,535,533,-2.0,1010,1002,-8.0,0,0,0,1501.0,0.0,10.0,0.0,0,0,1
5,MSP,535,633,82.0,1010,1104,54.0,1,0,0,,27.0,0.0,0.0,0,0,1
6,MSP,535,720,118.0,1010,1147,97.0,1,0,0,1501.0,33.0,34.0,,0,0,1
7,MSP,535,532,-3.0,1010,1028,18.0,1,0,0,1501.0,0.0,27.0,18.0,0,0,1
1,MSP,535,539,4.0,1010,1012,2.0,0,0,0,1501.0,0.0,7.0,0.0,0,0,1
2,MSP,535,530,-5.0,1010,949,-21.0,0,0,0,1501.0,3.0,30.0,0.0,0,0,1
3,MSP,535,524,-11.0,1010,941,-29.0,0,0,0,1501.0,0.0,38.0,0.0,0,0,1
4,MSP,535,704,,1010,1208,118.0,1,0,0,,89.0,0.0,29.0,0,0,1
5,MSP,535,534,11.0,1010,1017,7.0,0,0,0,,16.0,0.0,0.0,0,0,1
6,MSP,535,534,22.0,1010,952,-18.0,0,0,0,1501.0,13.0,34.0,0.0,0,0,1
7,MSP,535,533,-2.0,1010,1011,1.0,0,0,0,1501.0,0.0,22.0,0.0,0,0,1
1,MSP,535,531,-4.0,1010,1007,-3.0,0,0,0,1501.0,1.0,21.0,,0,0,1
2,MSP,535,533,-2.0,1010,1022,12.0,0,0,0,1501.0,0.0,25.0,0.0,0,0,1
3,MSP,535,543,8.0,1010,1017,7.0,0,0,0,1501.0,8.0,28.0,0.0,0,0,1
4,MSP,535,527,-8.0,1010,1004,-6.0,0,0,0,,0.0,0.0,0.0,0,0,1
5,MSP,535,537,17.0,1010,959,-11.0,0,0,0,1501.0,6.0,8.0,,0,0,1
6,MSP,535,543,18.0,1010,1006,-4.0,0,0,0,1501.0,3.0,29.0,0.0,0,0,1
7,MSP,535,551,16.0,1010,1016,6.0,0,0,0,1501.0,2.0,28.0,,0,0,1
5,PHX,2149,2156,25.0,33,51,,1,0,0,602.0,8.0,0.0,8.0,0,0,1
6,PHX,2149,2153,25.0,33,42,,0,0,0,602.0,9.0,0.0,27.0,0,0,1
1,PHX,2149,2141,-8.0,33,34,1.0,0,0,0,602.0,0.0,,32.0,0,0,1
2,PHX,2140,2332,112.0,24,206,102.0,1,0,0,602.0,39.0,0.0,19.0,0,0,1
3,PHX,2140,2134,,24,11,-13.0,0,0,0,602.0,0.0,0.0,46.0,0,0,1
4,PHX,2140,2157,17.0,24,41,17.0,1,0,0,602.0,0.0,,16.0,0,17,1
5,PHX,2140,2132,19.0,24,32,8.0,0,0,0,602.0,18.0,0.0,16.0,0,0,1
6,PHX,2140,2222,54.0,24,111,47.0,1,0,0,602.0,20.0,,54.0,0,42,1
7,PHX,2140,2136,-4.0,24,46,22.0,1,0,0,602.0,1.0,0.0,70.0,0,0,1
1,PHX,2140,2134,-6.0,24,16,-8.0,0,0,0,602.0,0.0,0.0,32.0,0,0,1
2,PHX,2140,2138,-2.0,24,16,,0,0,0,,0.0,0.0,37.0,0,0,1
3,PHX,2140,2329,109.0,24,205,101.0,1,0,0,602.0,39.0,0.0,47.0,0,101,1
4,PHX,2140,2140,0.0,24,50,26.0,1,0,0,602.0,1.0,0.0,61.0,0,0,1
5,PHX,2140,2158,46.0,24,40,16.0,1,0,0,602.0,23.0,0.0,9.0,0,16,1
6,PHX,2140,2139,12.0,24,18,-6.0,0,0,0,602.0,15.0,0.0,32.0,0,0,1
7,PHX,2140,2134,-6.0,24,17,-7.0,0,0,0,602.0,5.0,0.0,25.0,0,0,1
1,PHX,2140,28,168.0,24,315,171.0,1,0,0,602.0,50.0,0.0,34.0,0,123,1
2,PHX,2140,2132,-8.0,24,33,9.0,0,0,0,,0.0,0.0,25.0,0,0,1
3,PHX,2140,2134,-6.0,24,49,25.0,1,0,0,602.0,0.0,0.0,59.0,0,0,1
4,PHX,2140,2144,4.0,24,29,,0,0,0,602.0,0.0,0.0,42.0,0,0,1
5,PHX,2140,2210,53.0,24,107,43.0,1,0,0,602.0,18.0,0.0,54.0,0,0,1
6,PHX,2140,2136,9.0,24,38,14.0,0,0,0,602.0,0.0,0.0,45.0,0,0,1
7,PHX,2140,2152,12.0,24,120,56.0,1,0,0,602.0,9.0,0.0,57.0,0,0,1
1,PHX,2140,2133,-7.0,24,18,-6.0,0,0,0,602.0,0.0,0.0,23.0,0,0,1
3,PHX,2140,2133,-7.0,24,21,,0,0,0,602.0,0.0,,30.0,0,0,1
4,PHX,2140,3,143.0,24,247,143.0,1,0,0,602.0,45.0,0.0,35.0,0,143,1
5,PHX,2140,2317,119.0,24,228,124.0,1,0,0,602.0,41.0,97.0,47.0,0,0,1
6,PHX,2140,2137,19.0,24,18,-6.0,0,0,0,602.0,0.0,0.0,19.0,0,0,1
7,PHX,2140,2137,-3.0,24,34,10.0,0,0,0,602.0,0.0,0.0,18.0,0,0,1
6,MCO,1945,1945,11.0,2055,2142,47.0,1,0,0,192.0,10.0,0.0,47.0,0,0,1
6,MCO,1945,2027,53.0,2055,2133,38.0,1,0,0,192.0,18.0,38.0,0.0,0,0,1
6,MCO,1945,1940,14.0,2055,2049,-6.0,0,0,0,192.0,7.0,0.0,0.0,0,0,1
6,MCO,1945,1955,30.0,2055,2100,5.0,0,0,0,192.0,4.0,,0.0,0,0,1
6,MCO,1945,2332,251.0,2055,43,228.0,1,0,0,192.0,88.0,0.0,1.0,0,227,1
5,DFW,1234,1338,76.0,1341,1431,50.0,1,0,0,,26.0,,,0,16,1
6,DFW,1234,1308,57.0,1341,1405,24.0,1,0,0,247.0,16.0,0.0,0.0,0,24,1
7,DFW,1234,1228,-6.0,1341,1324,,0,0,0,247.0,0.0,0.0,0.0,0,0,1
1,DFW,1234,1327,53.0,1341,1428,47.0,1,1,0,247.0,9.0,0.0,0.0,0,47,1
2,DFW,1240,1239,1098.0,1348,1342,,0,0,0,247.0,386.0,0.0,0.0,0,0,1
3,DFW,1240,1235,-5.0,1348,1333,-15.0,0,0,0,247.0,0.0,0.0,0.0,0,0,1
4,DFW,1240,1243,3.0,1348,1347,-1.0,0,0,0,247.0,0.0,0.0,0.0,0,0,1
5,DFW,1240,1237,27.0,1348,1335,-13.0,0,0,0,247.0,14.0,0.0,0.0,0,0,1
6,DFW,1240,1234,22.0,1348,1334,-14.0,0,0,0,247.0,10.0,,0.0,0,0,1
7,DFW,1240,1310,,1348,1409,21.0,1,0,0,247.0,,0.0,0.0,0,20,1
1,DFW,1240,1238,,1348,1335,-13.0,0,0,0,247.0,0.0,0.0,0.0,0,0,1
2,DFW,1240,1236,-4.0,1348,1332,-16.0,0,0,0,247.0,0.0,0.0,0.0,0,0,1
3,DFW,1240,1233,-7.0,1348,1333,-15.0,0,0,0,247.0,0.0,0.0,0.0,0,0,1
4,DFW,1240,1312,32.0,1348,1414,26.0,1,0,0,,18.0,0.0,0.0,0,24,1
5,DFW,1240,1349,97.0,1348,1449,61.0,1,0,0,,27.0,0.0,0.0,0,46,1
6,DFW,1240,1302,32.0,1348,1401,13.0,0,0,0,247.0,14.0,0.0,0.0,0,0,1
7,DFW,1240,1234,,1348,1329,-19.0,0,0,0,247.0,0.0,0.0,0.0,0,0,1
1,DFW,1240,1235,-5.0,1348,1332,-16.0,0,1,0,247.0,0.0,0.0,0.0,0,0,1
2,DFW,1240,1235,-5.0,1348,1329,-19.0,0,0,0,247.0,3.0,0.0,0.0,0,0,1
3,DFW,1240,1250,10.0,1348,1347,,0,0,0,247.0,9.0,0.0,0.0,0,0,1
4,DFW,1240,1302,22.0,1348,1359,11.0,0,0,0,247.0,0.0,0.0,0.0,0,0,1
5,DFW,1240,1234,22.0,1348,1331,,0,0,0,247.0,10.0,0.0,0.0,0,0,1
6,DFW,1240,1237,9.0,1348,1340,-8.0,0,0,0,247.0,5.0,0.0,0.0,0,0,1
7,DFW,1240,1234,-6.0,1348,1330,-18.0,0,0,0,247.0,1.0,0.0,0.0,0,0,1
1,DFW,1240,1236,,1348,1335,-13.0,0,0,0,247.0,0.0,0.0,0.0,0,0,1
2,DFW,1240,1237,-3.0,1348,1340,-8.0,0,0,0,247.0,1.0,0.0,,0,0,1
3,DFW,1240,1235,-5.0,1348,1347,-1.0,0,0,0,247.0,0.0,0.0,,0,0,1
4,DFW,1240,1235,-5.0,1348,1327,-21.0,0,0,0,,0.0,0.0,0.0,0,0,1
5,DFW,1240,1432,141.0,1348,1532,104.0,1,0,0,247.0,58.0,0.0,0.0,0,92,1
6,DFW,1240,1300,37.0,1348,1358,10.0,0,0,0,247.0,7.0,0.0,0.0,0,0,1
2,LAX,40,34,-6.0,651,641,-10.0,0,0,0,1744.0,0.0,31.0,0.0,0,0,1
5,JFK,640,635,21.0,909,856,-13.0,0,0,0,2153.0,13.0,35.0,0.0,0,0,1
6,JFK,640,639,9.0,909,912,3.0,0,0,0,2153.0,0.0,39.0,0.0,0,0,1
7,,640,710,30.0,909,926,17.0,1,0,0,2153.0,3.0,24.0,0.0,0,0,1
1,JFK,640,635,-5.0,909,857,-12.0,0,0,0,2153.0,0.0,20.0,,0,0,1
2,JFK,640,639,,909,921,12.0,0,0,0,2153.0,0.0,35.0,0.0,0,0,1
3,JFK,640,641,1.0,909,914,5.0,0,0,0,2153.0,2.0,11.0,0.0,0,0,1
4,JFK,640,637,-3.0,909,915,6.0,0,0,0,2153.0,0.0,22.0,0.0,0,0,1
5,JFK,640,642,17.0,909,920,11.0,0,0,0,2153.0,5.0,12.0,0.0,0,0,1
6,JFK,640,638,24.0,909,911,2.0,0,0,0,2153.0,15.0,31.0,0.0,0,0,1
7,JFK,640,645,,909,901,-8.0,0,0,0,2153.0,0.0,18.0,0.0,0,0,1
1,JFK,640,638,-2.0,909,845,-24.0,0,1,0,2153.0,0.0,22.0,0.0,0,0,1
2,JFK,640,638,-2.0,909,854,-15.0,0,0,0,2153.0,0.0,5.0,0.0,0,0,1
3,JFK,640,640,0.0,909,857,-12.0,0,0,0,2153.0,1.0,35.0,,0,0,1
4,JFK,640,646,6.0,909,859,-10.0,0,0,0,2153.0,2.0,24.0,0.0,0,0,1
5,JFK,640,642,12.0,909,929,20.0,1,0,0,2153.0,6.0,10.0,18.0,0,0,1
6,JFK,640,639,21.0,909,914,5.0,0,0,0,2153.0,15.0,5.0,0.0,0,0,1
7,JFK,640,636,-4.0,909,917,8.0,0,0,0,,1.0,0.0,0.0,0,0,1
1,JFK,640,639,-1.0,909,918,,0,1,0,2153.0,10.0,23.0,0.0,0,0,1
2,JFK,640,639,-1.0,909,913,4.0,0,0,0,2153.0,2.0,31.0,0.0,0,0,1
3,JFK,640,635,-5.0,909,826,-43.0,0,0,0,2153.0,0.0,20.0,0.0,0,0,1
4,JFK,640,634,-6.0,909,820,-49.0,0,0,0,2153.0,9.0,18.0,0.0,0,0,1
5,JFK,640,636,17.0,909,827,-42.0,0,0,0,2153.0,5.0,38.0,0.0,0,0,1
